PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Download_URL,Download_Status,PDF_Filename,Error_Message
14698817,Birds as long-lived animal models for the study of aging,"Holmes DJ, Ottinger MA.",Exp Gerontol. 2003 Nov-Dec;38(11-12):1365-75. doi: 10.1016/j.exger.2003.10.018.,Holmes DJ,Exp Gerontol,2003,2003/12/31,,,10.1016/j.exger.2003.10.018,,Success,PMID14698817.pdf,
39413900,Human anti-apoptotic Bcl-2 and Bcl-xL proteins protect yeast cells from aging induced oxidative stress,"Güler A, Yardımcı BK, Özek NŞ.",Biochimie. 2025 Feb;229:69-83. doi: 10.1016/j.biochi.2024.10.009. Epub 2024 Oct 15.,Güler A,Biochimie,2025,2024/10/16,,,10.1016/j.biochi.2024.10.009,,Failed,,No download link found: 10.1016/j.biochi.2024.10.009
29874910,Proteogenomic Analyses Revealed Favorable Metabolism Pattern Alterations in Rotifer Brachionus plicatilis Fed with Selenium-rich Chlorella,"Sun X, Cui Y, Wang Q, Tang S, Cao X, Luo H, He Z, Hu X, Nie X, Yang Y, Wang T.",J Agric Food Chem. 2018 Jul 5;66(26):6699-6707. doi: 10.1021/acs.jafc.8b00139. Epub 2018 Jun 25.,Sun X,J Agric Food Chem,2018,2018/6/8,,,10.1021/acs.jafc.8b00139,,Success,PMID29874910.pdf,
38474697,Current Trends in Sirtuin Activator and Inhibitor Development,"Bursch KL, Goetz CJ, Smith BC.",Molecules. 2024 Mar 6;29(5):1185. doi: 10.3390/molecules29051185.,Bursch KL,Molecules,2024,2024/3/13,PMC10934002,,10.3390/molecules29051185,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/96/38/PMC10934002.tar.gz,Match Found,,
23682026,Effects of caloric restriction on oxidative stress parameters,"Stankovic M, Mladenovic D, Ninkovic M, Vucevic D, Tomasevic T, Radosavljevic T.",Gen Physiol Biophys. 2013 Jun;32(2):277-83. doi: 10.4149/gpb_2013027. Epub 2013 May 15.,Stankovic M,Gen Physiol Biophys,2013,2013/5/18,,,10.4149/gpb_2013027,,Success,PMID23682026.pdf,
22514565,Can ageing be slowed?: Hormetic and redox perspectives,"Gaman L, Stoian I, Atanasiu V.",J Med Life. 2011 Nov 14;4(4):346-51. Epub 2011 Nov 24.,Gaman L,J Med Life,2011,2012/4/20,PMC3227150,,,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/60/8b/PMC3227150.tar.gz,Match Found,,
26477301,Mini-review: Retarding aging in murine genetic models of neurodegeneration,"Albin RL, Miller RA.",Neurobiol Dis. 2016 Jan;85:73-80. doi: 10.1016/j.nbd.2015.10.014. Epub 2015 Oct 21.,Albin RL,Neurobiol Dis,2016,2015/10/20,PMC4688232,NIHMS732469,10.1016/j.nbd.2015.10.014,,Success,PMID26477301.pdf,
19650880,Anti-aging properties of melatonin in an in vitro murine senescence model: involvement of the sirtuin 1 pathway,"Tajes M, Gutierrez-Cuesta J, Ortuño-Sahagun D, Camins A, Pallàs M.",J Pineal Res. 2009 Oct;47(3):228-37. doi: 10.1111/j.1600-079X.2009.00706.x. Epub 2009 Jul 23.,Tajes M,J Pineal Res,2009,2009/8/5,,,10.1111/j.1600-079X.2009.00706.x,,Success,PMID19650880.pdf,
28509489,[Assessment of work ability index in evaluation of small peptides geroprotective effect],"Bashkireva AS, Kachan EY.",Adv Gerontol. 2015;28(3):510-512.,Bashkireva AS,Adv Gerontol,2015,2017/5/17,,,,,Failed,,No download link found: 28509489
30519861,Late-onset administration of GDF11 extends life span and delays development of age-related markers in the annual fish Nothobranchius guentheri,"Zhou Y, Ni S, Song L, Wang X, Zhang Y, Zhang S.",Biogerontology. 2019 Apr;20(2):225-239. doi: 10.1007/s10522-018-09789-9. Epub 2018 Dec 5.,Zhou Y,Biogerontology,2019,2018/12/7,,,10.1007/s10522-018-09789-9,,Success,PMID30519861.pdf,
38263133,Hesperetin activates CISD2 to attenuate senescence in human keratinocytes from an older person and rejuvenates naturally aged skin in mice,"Shen ZQ, Chang CY, Yeh CH, Lu CK, Hung HC, Wang TW, Wu KS, Tung CY, Tsai TF.",J Biomed Sci. 2024 Jan 23;31(1):15. doi: 10.1186/s12929-024-01005-w.,Shen ZQ,J Biomed Sci,2024,2024/1/23,PMC10807130,,10.1186/s12929-024-01005-w,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/3c/e1/PMC10807130.tar.gz,Match Found,,
32304040,The Use of Metformin to Increase the Human Healthspan,"Piskovatska V, Storey KB, Vaiserman AM, Lushchak O.",Adv Exp Med Biol. 2020;1260:319-332. doi: 10.1007/978-3-030-42667-5_13.,Piskovatska V,Adv Exp Med Biol,2020,2020/4/19,,,10.1007/978-3-030-42667-5_13,,Success,PMID32304040.pdf,
25182226,Synthetic mitochondria as therapeutics against systemic aging: a hypothesis,Tang BL.,Cell Biol Int. 2015 Feb;39(2):131-5. doi: 10.1002/cbin.10362. Epub 2014 Sep 17.,Tang BL,Cell Biol Int,2015,2014/9/4,,,10.1002/cbin.10362,,Success,PMID25182226.pdf,
34853658,Caloric restriction causes a distinct reorganization of the lipidome in quiescent and non-quiescent cells of budding yeast,"Mohammad K, Orfanos E, Titorenko VI.",Oncotarget. 2021 Nov 23;12(24):2351-2374. doi: 10.18632/oncotarget.28133. eCollection 2021 Nov 23.,Mohammad K,Oncotarget,2021,2021/12/2,PMC8629408,,10.18632/oncotarget.28133,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/7a/31/PMC8629408.tar.gz,Match Found,,
18323756,Cooling core body temperature may slow down neurodegeneration,"Salerian AJ, Saleri NG.",CNS Spectr. 2008 Mar;13(3):227-9. doi: 10.1017/s1092852900028479.,Salerian AJ,CNS Spectr,2008,2008/3/8,,,10.1017/s1092852900028479,,Success,PMID18323756.pdf,
33857309,SGLT2 Inhibitors as Calorie Restriction Mimetics: Insights on Longevity Pathways and Age-Related Diseases,"Hoong CWS, Chua MWJ.",Endocrinology. 2021 Aug 1;162(8):bqab079. doi: 10.1210/endocr/bqab079.,Hoong CWS,Endocrinology,2021,2021/4/15,,,10.1210/endocr/bqab079,,Failed,,No download link found: 10.1210/endocr/bqab079
27484416,Repurposing FDA-approved drugs for anti-aging therapies,"Snell TW, Johnston RK, Srinivasan B, Zhou H, Gao M, Skolnick J.",Biogerontology. 2016 Nov;17(5-6):907-920. doi: 10.1007/s10522-016-9660-x. Epub 2016 Aug 2.,Snell TW,Biogerontology,2016,2016/8/4,PMC5065615,,10.1007/s10522-016-9660-x,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/cc/47/PMC5065615.tar.gz,Match Found,,
31182682,Metformin prevents murine ovarian aging,"Qin X, Du D, Chen Q, Wu M, Wu T, Wen J, Jin Y, Zhang J, Wang S.",Aging (Albany NY). 2019 Jun 10;11(11):3785-3794. doi: 10.18632/aging.102016.,Qin X,Aging (Albany NY),2019,2019/6/12,PMC6594816,,10.18632/aging.102016,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/8d/93/PMC6594816.tar.gz,Match Found,,
34875507,Comparing anti-aging hallmark activities of Metformin and Nano-PSO in a mouse model of genetic Creutzfeldt-Jakob Disease,"Binyamin O, Frid K, Keller G, Saada A, Gabizon R.",Neurobiol Aging. 2022 Feb;110:77-87. doi: 10.1016/j.neurobiolaging.2021.11.001. Epub 2021 Nov 11.,Binyamin O,Neurobiol Aging,2022,2021/12/7,,,10.1016/j.neurobiolaging.2021.11.001,,Failed,,No download link found: 10.1016/j.neurobiolaging.2021.11.001
33678015,The effect of environmental stress on ageing in a termite species with low social complexity,"Rau V, Korb J.",Philos Trans R Soc Lond B Biol Sci. 2021 Apr 26;376(1823):20190739. doi: 10.1098/rstb.2019.0739. Epub 2021 Mar 8.,Rau V,Philos Trans R Soc Lond B Biol Sci,2021,2021/3/8,PMC7938165,,10.1098/rstb.2019.0739,,Failed,,No download link found: 10.1098/rstb.2019.0739
35288287,"Antioxidant and anti-aging effects of Warburgia salutaris bark aqueous extract: Evidences from in silico, in vitro and in vivo studies","Abdelfattah MAO, Dmirieh M, Ben Bakrim W, Mouhtady O, Ghareeb MA, Wink M, Sobeh M.",J Ethnopharmacol. 2022 Jun 28;292:115187. doi: 10.1016/j.jep.2022.115187. Epub 2022 Mar 11.,Abdelfattah MAO,J Ethnopharmacol,2022,2022/3/15,,,10.1016/j.jep.2022.115187,,Failed,,No download link found: 10.1016/j.jep.2022.115187
33037015,Royal jelly attenuates metabolic defects in a Drosophila mutant with elevated TORC1 activity,"Cheng Y, Cai J, Fu Y, Feng C, Hao Y, Wei Y.",Biol Open. 2020 Nov 6;9(11):bio054999. doi: 10.1242/bio.054999.,Cheng Y,Biol Open,2020,2020/10/10,PMC7657477,,10.1242/bio.054999,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/10/c1/PMC7657477.tar.gz,Match Found,,
11795522,Caloric restriction in primates and relevance to humans,"Roth GS, Ingram DK, Lane MA.",Ann N Y Acad Sci. 2001 Apr;928:305-15. doi: 10.1111/j.1749-6632.2001.tb05660.x.,Roth GS,Ann N Y Acad Sci,2001,2002/1/25,,,10.1111/j.1749-6632.2001.tb05660.x,,Success,PMID11795522.pdf,
38574864,The role of quality of life data as an endpoint for collecting real-world evidence within geroscience clinical trials,"Harinath G, Zalzala S, Nyquist A, Wouters M, Isman A, Moel M, Verdin E, Kaeberlein M, Kennedy B, Bischof E.",Ageing Res Rev. 2024 Jun;97:102293. doi: 10.1016/j.arr.2024.102293. Epub 2024 Apr 3.,Harinath G,Ageing Res Rev,2024,2024/4/4,,,10.1016/j.arr.2024.102293,,Failed,,No download link found: 10.1016/j.arr.2024.102293
35875976,"Sex-dependent selection, ageing, and implications for ""staying alive""","Brooks RC, Blake KR.",Behav Brain Sci. 2022 Jul 25;45:e132. doi: 10.1017/S0140525X2200053X.,Brooks RC,Behav Brain Sci,2022,2022/7/25,,,10.1017/S0140525X2200053X,,Failed,,No download link found: 10.1017/S0140525X2200053X
17116322,Longevity network: construction and implications,"Budovsky A, Abramovich A, Cohen R, Chalifa-Caspi V, Fraifeld V.",Mech Ageing Dev. 2007 Jan;128(1):117-24. doi: 10.1016/j.mad.2006.11.018. Epub 2006 Nov 20.,Budovsky A,Mech Ageing Dev,2007,2006/11/23,,,10.1016/j.mad.2006.11.018,,Success,PMID17116322.pdf,
38355057,Aged AβPPswe/PS1ΔE9 mice as a useful animal model for studying the link between immunological senescence and diseases,"Luan J, Guo N, Hu F, Gou X, Xu L.",Immunol Lett. 2024 Apr;266:106842. doi: 10.1016/j.imlet.2024.106842. Epub 2024 Feb 12.,Luan J,Immunol Lett,2024,2024/2/14,,,10.1016/j.imlet.2024.106842,,Failed,,No download link found: 10.1016/j.imlet.2024.106842
12954482,Mitochondrion-mediated apoptosis is enhanced in long-lived alphaMUPA transgenic mice and calorically restricted wild-type mice,"Tirosh O, Aronis A, Zusman I, Kossoy G, Yahav S, Shinder D, Abramovitz R, Miskin R.",Exp Gerontol. 2003 Sep;38(9):955-63. doi: 10.1016/s0531-5565(03)00151-7.,Tirosh O,Exp Gerontol,2003,2003/9/5,,,10.1016/s0531-5565(03)00151-7,,Success,PMID12954482.pdf,
21892924,Inhibition of polyglutamine-mediated proteotoxicity by Astragalus membranaceus polysaccharide through the DAF-16/FOXO transcription factor in Caenorhabditis elegans,"Zhang H, Pan N, Xiong S, Zou S, Li H, Xiao L, Cao Z, Tunnacliffe A, Huang Z.",Biochem J. 2012 Jan 1;441(1):417-24. doi: 10.1042/BJ20110621.,Zhang H,Biochem J,2012,2011/9/7,,,10.1042/BJ20110621,,Success,PMID21892924.pdf,
26264849,What is the effect of fasting on the lifespan of neurons?,Kalsi DS.,Ageing Res Rev. 2015 Nov;24(Pt B):160-5. doi: 10.1016/j.arr.2015.07.010. Epub 2015 Aug 8.,Kalsi DS,Ageing Res Rev,2015,2015/8/13,,,10.1016/j.arr.2015.07.010,,Success,PMID26264849.pdf,
28697872,Life course analysis of the impact of mammary cancer and pyometra on age-anchored life expectancy in female Rottweilers: Implications for envisioning ovary conservation as a strategy to promote healthy longevity in pet dogs,"Waters DJ, Kengeri SS, Maras AH, Suckow CL, Chiang EC.",Vet J. 2017 Jun;224:25-37. doi: 10.1016/j.tvjl.2017.05.006. Epub 2017 May 30.,Waters DJ,Vet J,2017,2017/7/13,,,10.1016/j.tvjl.2017.05.006,,Success,PMID28697872.pdf,
40558714,Spectroscopic Analysis of the Extracellular Matrix in Naked Mole-Rat Temporomandibular Joints,"Adachi T, Imamura H, Yaji T, Mochizuki K, Zhu W, Shindo S, Shibata S, Adachi K, Yamamoto T, Oseko F, Mazda O, Miura K, Kawai T, Pezzotti G.",Gels. 2025 May 30;11(6):414. doi: 10.3390/gels11060414.,Adachi T,Gels,2025,2025/6/25,PMC12192243,,10.3390/gels11060414,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/cf/9c/PMC12192243.tar.gz,Match Found,,
32222662,Research progress on sirtuins family members and cell senescence,"Wang T, Wang Y, Liu L, Jiang Z, Li X, Tong R, He J, Shi J.",Eur J Med Chem. 2020 May 1;193:112207. doi: 10.1016/j.ejmech.2020.112207. Epub 2020 Mar 5.,Wang T,Eur J Med Chem,2020,2020/3/31,,,10.1016/j.ejmech.2020.112207,,Success,PMID32222662.pdf,
37357988,"Acyl coenzyme A binding protein (ACBP): An aging- and disease-relevant ""autophagy checkpoint""","Montégut L, Abdellatif M, Motiño O, Madeo F, Martins I, Quesada V, López-Otín C, Kroemer G.",Aging Cell. 2023 Sep;22(9):e13910. doi: 10.1111/acel.13910. Epub 2023 Jun 26.,Montégut L,Aging Cell,2023,2023/6/26,PMC10497816,,10.1111/acel.13910,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/91/9b/PMC10497816.tar.gz,Match Found,,
21867909,A nuclear-localized fluorescent hydrogen peroxide probe for monitoring sirtuin-mediated oxidative stress responses in vivo,"Dickinson BC, Tang Y, Chang Z, Chang CJ.",Chem Biol. 2011 Aug 26;18(8):943-8. doi: 10.1016/j.chembiol.2011.07.005.,Dickinson BC,Chem Biol,2011,2011/8/27,PMC3173257,NIHMS322295,10.1016/j.chembiol.2011.07.005,,Success,PMID21867909.pdf,
2279904,Thymic peptides as anti-aging drugs: effect of thymic hormones on immunity and life span,"Ghanta VK, Hiramoto NS, Hiramoto RN.",Int J Neurosci. 1990 Apr;51(3-4):371-2. doi: 10.3109/00207459008999748.,Ghanta VK,Int J Neurosci,1990,1990/4/1,,,10.3109/00207459008999748,,Success,PMID2279904.pdf,
34644442,Both human and soya bean ferritins highly improve the accumulation of bioavailable iron and contribute to extend the chronological life in budding yeast,"Pujol-Carrion N, Gonzalez-Alfonso A, Puig S, de la Torre-Ruiz MA.",Microb Biotechnol. 2022 May;15(5):1525-1541. doi: 10.1111/1751-7915.13939. Epub 2021 Oct 13.,Pujol-Carrion N,Microb Biotechnol,2022,2021/10/13,PMC9049602,,10.1111/1751-7915.13939,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/f2/a5/PMC9049602.tar.gz,Match Found,,
20975665,Sirt1 improves healthy ageing and protects from metabolic syndrome-associated cancer,"Herranz D, Muñoz-Martin M, Cañamero M, Mulero F, Martinez-Pastor B, Fernandez-Capetillo O, Serrano M.",Nat Commun. 2010 Apr 12;1:3. doi: 10.1038/ncomms1001.,Herranz D,Nat Commun,2010,2010/10/27,PMC3641391,EMS51831,10.1038/ncomms1001,,Success,PMID20975665.pdf,
20582627,"Suitability of the clonal marbled crayfish for biogerontological research: a review and perspective, with remarks on some further crustaceans",Vogt G.,Biogerontology. 2010 Dec;11(6):643-69. doi: 10.1007/s10522-010-9291-6. Epub 2010 Jun 27.,Vogt G,Biogerontology,2010,2010/6/29,,,10.1007/s10522-010-9291-6,,Success,PMID20582627.pdf,
30871021,The Role of Curcumin in the Modulation of Ageing,"Bielak-Zmijewska A, Grabowska W, Ciolko A, Bojko A, Mosieniak G, Bijoch Ł, Sikora E.",Int J Mol Sci. 2019 Mar 12;20(5):1239. doi: 10.3390/ijms20051239.,Bielak-Zmijewska A,Int J Mol Sci,2019,2019/3/16,PMC6429134,,10.3390/ijms20051239,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/a5/7c/PMC6429134.tar.gz,Match Found,,
20367577,MicroRNA-regulated protein-protein interaction networks: how could they help in searching for pro-longevity targets?,"Tacutu R, Budovsky A, Wolfson M, Fraifeld VE.",Rejuvenation Res. 2010 Apr-Jun;13(2-3):373-7. doi: 10.1089/rej.2009.0980.,Tacutu R,Rejuvenation Res,2010,2010/4/7,,,10.1089/rej.2009.0980,,Success,PMID20367577.pdf,
31185582,Kynurenic Acid and Its Analogs Are Beneficial Physiologic Attenuators in Bdelloid Rotifers,"Datki Z, Galik-Olah Z, Bohar Z, Zadori D, Fulop F, Szatmari I, Galik B, Kalman J, Vecsei L.",Molecules. 2019 Jun 10;24(11):2171. doi: 10.3390/molecules24112171.,Datki Z,Molecules,2019,2019/6/13,PMC6600480,,10.3390/molecules24112171,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/be/f5/PMC6600480.tar.gz,Match Found,,
12766536,The age-related accumulation of dolichol in rat liver may correlate with expectation of life,"Dolfi C, Bergamini E, Carresi C, Cavallini G, Donati A, Maccheroni M, Parentini I, Marino M, Gori Z.",Biogerontology. 2003;4(2):113-8. doi: 10.1023/a:1023304021679.,Dolfi C,Biogerontology,2003,2003/5/27,,,10.1023/a:1023304021679,,Success,PMID12766536.pdf,
20044906,"SIRT1, a calorie restriction mimetic, in a new therapeutic approach for type 2 diabetes mellitus and diabetic vascular complications","Kume S, Uzu T, Kashiwagi A, Koya D.",Endocr Metab Immune Disord Drug Targets. 2010 Mar;10(1):16-24. doi: 10.2174/187153010790827957.,Kume S,Endocr Metab Immune Disord Drug Targets,2010,2010/1/5,,,10.2174/187153010790827957,,Success,PMID20044906.pdf,
19591270,[Mechanisms underlying the aging process and the anti-aging strategy],Shimokawa I.,Nihon Rinsho. 2009 Jul;67(7):1265-70.,Shimokawa I,Nihon Rinsho,2009,2009/7/14,,,,,Failed,,No download link found: 19591270
30675378,New drugs for pharmacological extension of replicative life span in normal and progeroid cells,"Vatolin S, Radivoyevitch T, Maciejewski JP.",NPJ Aging Mech Dis. 2019 Jan 16;5:2. doi: 10.1038/s41514-018-0032-4. eCollection 2019.,Vatolin S,NPJ Aging Mech Dis,2019,2019/1/25,PMC6335401,,10.1038/s41514-018-0032-4,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/c6/cf/PMC6335401.tar.gz,Match Found,,
27222064,Anti-Aging Effect of Siraitia grosuenorii by Enhancement of Hematopoietic Stem Cell Function,"Bai L, Shi G, Yang Y, Chen W, Zhang L.",Am J Chin Med. 2016;44(4):803-15. doi: 10.1142/S0192415X16500440. Epub 2016 May 24.,Bai L,Am J Chin Med,2016,2016/5/26,,,10.1142/S0192415X16500440,,Success,PMID27222064.pdf,
38540681,Tricarboxylic Acid Cycle Intermediates and Individual Ageing,Kurhaluk N.,Biomolecules. 2024 Feb 22;14(3):260. doi: 10.3390/biom14030260.,Kurhaluk N,Biomolecules,2024,2024/3/28,PMC10968119,,10.3390/biom14030260,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/ac/7e/PMC10968119.tar.gz,Match Found,,
31187283,Some naturally occurring compounds that increase longevity and stress resistance in model organisms of aging,"Gómez-Linton DR, Alavez S, Alarcón-Aguilar A, López-Diazguerrero NE, Konigsberg M, Pérez-Flores LJ.",Biogerontology. 2019 Oct;20(5):583-603. doi: 10.1007/s10522-019-09817-2. Epub 2019 Jun 11.,Gómez-Linton DR,Biogerontology,2019,2019/6/13,,,10.1007/s10522-019-09817-2,,Success,PMID31187283.pdf,
19149582,Benefits of caloric restriction on brain aging and related pathological States: understanding mechanisms to devise novel therapies,Contestabile A.,Curr Med Chem. 2009;16(3):350-61. doi: 10.2174/092986709787002637.,Contestabile A,Curr Med Chem,2009,2009/1/20,,,10.2174/092986709787002637,,Success,PMID19149582.pdf,
27966490,Ayurvedic Amalaki Rasayana promotes improved stress tolerance and thus has anti-aging effects in Drosophila melanogaster,"Dwivedi V, Lakhotia SC.",J Biosci. 2016 Dec;41(4):697-711. doi: 10.1007/s12038-016-9641-x.,Dwivedi V,J Biosci,2016,2016/12/15,,,10.1007/s12038-016-9641-x,,Success,PMID27966490.pdf,
39480905,Unveiling the Longevity Potential of Natural Phytochemicals: A Comprehensive Review of Active Ingredients in Dietary Plants and Herbs,"Wang Y, Cao X, Ma J, Liu S, Jin X, Liu B.",J Agric Food Chem. 2024 Nov 13;72(45):24908-24927. doi: 10.1021/acs.jafc.4c07756. Epub 2024 Oct 31.,Wang Y,J Agric Food Chem,2024,2024/10/31,PMC11565747,,10.1021/acs.jafc.4c07756,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/2b/3a/PMC11565747.tar.gz,Match Found,,
27447556,Six plant extracts delay yeast chronological aging through different signaling pathways,"Lutchman V, Dakik P, McAuley M, Cortes B, Ferraye G, Gontmacher L, Graziano D, Moukhariq FZ, Simard É, Titorenko VI.",Oncotarget. 2016 Aug 9;7(32):50845-50863. doi: 10.18632/oncotarget.10689.,Lutchman V,Oncotarget,2016,2016/7/23,PMC5239441,,10.18632/oncotarget.10689,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/c8/97/PMC5239441.tar.gz,Match Found,,
40922164,Cyclodextrin-metal-organic framework for encapsulating anthocyanins with the enhanced stability and antioxidant property in Caenorhabditis elegans,"Su Q, Sun S, Xing S, Tan M.",Food Res Int. 2025 Nov;219:117020. doi: 10.1016/j.foodres.2025.117020. Epub 2025 Jul 24.,Su Q,Food Res Int,2025,2025/9/9,,,10.1016/j.foodres.2025.117020,,Failed,,No download link found: 10.1016/j.foodres.2025.117020
36542300,"Recapitulation of anti-aging phenotypes by global, but not by muscle-specific, deletion of PAPP-A in mice","Li X, Hager M, McPherson M, Lee M, Hagalwadi R, Skinner ME, Lombard D, Miller RA.",Geroscience. 2023 Apr;45(2):931-948. doi: 10.1007/s11357-022-00692-3. Epub 2022 Dec 21.,Li X,Geroscience,2023,2022/12/21,PMC9886707,,10.1007/s11357-022-00692-3,,Failed,,No download link found: 10.1007/s11357-022-00692-3
28531269,Change in the Rate of Biological Aging in Response to Caloric Restriction: CALERIE Biobank Analysis,"Belsky DW, Huffman KM, Pieper CF, Shalev I, Kraus WE.",J Gerontol A Biol Sci Med Sci. 2017 Dec 12;73(1):4-10. doi: 10.1093/gerona/glx096.,Belsky DW,J Gerontol A Biol Sci Med Sci,2017,2017/5/23,PMC5861848,,10.1093/gerona/glx096,,Success,PMID28531269.pdf,
29962352,Role of Exercise on S-Klotho Protein Regulation: A Systematic Review,"Amaro-Gahete FJ, de-la-O A, Jurado-Fasoli L, Ruiz JR, Castillo MJ, Gutiérrez Á.",Curr Aging Sci. 2018;11(2):100-107. doi: 10.2174/1874609811666180702101338.,Amaro-Gahete FJ,Curr Aging Sci,2018,2018/7/3,,,10.2174/1874609811666180702101338,,Success,PMID29962352.pdf,
